repository,commit,filepath,graphml_local_path,maxPdgVertices,lackOfCohesion,verticesCount,edgesCount,edgesToVerticesRatio,globalInput,globalOutput,directFanIn,indirectFanIn,directFanOut,indirectFanOut,pdg_task_nodes,pdg_order_edges,pdg_def_edges,pdg_use_edges,pdg_unique_edge_labels
galaxyproject/ansible-galaxy,c79b95536caa67cc992e8fb5a4e75648cd516736,tasks/layout.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c79b95536caa67cc992e8fb5a4e75648cd516736\tasks\layout.yml\PDG_FILE_LEVEL\pdg.graphml,46,0.0,46,54,1.173913043478261,9,0,7,15,2,0,2,2,9,0,21
galaxyproject/ansible-galaxy,c79b95536caa67cc992e8fb5a4e75648cd516736,tasks/static_setup.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c79b95536caa67cc992e8fb5a4e75648cd516736\tasks\static_setup.yml\PDG_FILE_LEVEL\pdg.graphml,158,0.0,158,252,1.5949367088607596,39,1,126,1039,34,65,14,33,50,0,20
galaxyproject/ansible-galaxy,c79b95536caa67cc992e8fb5a4e75648cd516736,tasks/user.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c79b95536caa67cc992e8fb5a4e75648cd516736\tasks\user.yml\PDG_FILE_LEVEL\pdg.graphml,63,0.0,63,90,1.4285714285714286,8,0,34,88,3,0,3,3,26,0,17
galaxyproject/ansible-galaxy,c79b95536caa67cc992e8fb5a4e75648cd516736,tasks/dependencies.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c79b95536caa67cc992e8fb5a4e75648cd516736\tasks\dependencies.yml\PDG_FILE_LEVEL\pdg.graphml,53,0.0,53,79,1.490566037735849,15,0,42,180,7,28,6,6,16,0,16
galaxyproject/ansible-galaxy,c79b95536caa67cc992e8fb5a4e75648cd516736,tasks/user-facts.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c79b95536caa67cc992e8fb5a4e75648cd516736\tasks\user-facts.yml\PDG_FILE_LEVEL\pdg.graphml,33,0.0,33,41,1.2424242424242424,5,1,11,25,5,22,2,3,14,0,11
galaxyproject/ansible-galaxy,c79b95536caa67cc992e8fb5a4e75648cd516736,tasks/systemd-reports.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c79b95536caa67cc992e8fb5a4e75648cd516736\tasks\systemd-reports.yml\PDG_FILE_LEVEL\pdg.graphml,17,0.0,17,19,1.1176470588235294,11,0,13,15,1,0,2,1,2,0,14
galaxyproject/ansible-galaxy,c79b95536caa67cc992e8fb5a4e75648cd516736,tasks/systemd-galaxy.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c79b95536caa67cc992e8fb5a4e75648cd516736\tasks\systemd-galaxy.yml\PDG_FILE_LEVEL\pdg.graphml,32,0.0,32,41,1.28125,11,1,17,45,3,4,3,2,10,0,15
galaxyproject/ansible-galaxy,c79b95536caa67cc992e8fb5a4e75648cd516736,tasks/_inc_client_build_steps.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c79b95536caa67cc992e8fb5a4e75648cd516736\tasks\_inc_client_build_steps.yml\PDG_FILE_LEVEL\pdg.graphml,36,0.0,36,47,1.3055555555555556,8,0,22,105,8,33,6,7,11,0,16
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/database.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\database.yml\PDG_FILE_LEVEL\pdg.graphml,37,0.0,37,69,1.864864864864865,7,0,33,73,8,15,4,6,14,0,11
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/_inc_node_version.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\_inc_node_version.yml\PDG_FILE_LEVEL\pdg.graphml,65,0.0,65,89,1.3692307692307693,14,3,44,201,23,100,9,20,23,0,18
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/download.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\download.yml\PDG_FILE_LEVEL\pdg.graphml,55,0.0,55,79,1.4363636363636363,20,0,47,181,10,14,7,9,14,0,21
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/main.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,811,0.0,811,1881,2.3193588162762024,175,5,1211,38804,586,10306,96,565,265,0,76
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/paths.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\paths.yml\PDG_FILE_LEVEL\pdg.graphml,49,0.0,49,64,1.3061224489795917,16,0,30,76,5,0,3,5,14,0,14
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/existing.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\existing.yml\PDG_FILE_LEVEL\pdg.graphml,43,0.0,43,56,1.302325581395349,13,1,28,106,5,6,5,4,12,0,17
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/cleanup.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\cleanup.yml\PDG_FILE_LEVEL\pdg.graphml,44,0.0,44,62,1.4090909090909092,12,0,25,53,1,0,2,1,15,0,19
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/virtualenv.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\virtualenv.yml\PDG_FILE_LEVEL\pdg.graphml,23,0.0,23,25,1.0869565217391304,8,0,11,25,1,0,2,1,6,0,11
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/_inc_galaxy_version.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\_inc_galaxy_version.yml\PDG_FILE_LEVEL\pdg.graphml,8,0.0,8,7,0.875,1,1,1,2,1,3,1,0,4,0,3
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/_inc_client_build_make.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\_inc_client_build_make.yml\PDG_FILE_LEVEL\pdg.graphml,24,0.0,24,24,1.0,6,0,8,31,3,12,3,2,8,0,11
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/errordocs.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\errordocs.yml\PDG_FILE_LEVEL\pdg.graphml,46,0.0,46,63,1.3695652173913044,18,0,30,95,6,1,4,6,9,0,17
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/client.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\client.yml\PDG_FILE_LEVEL\pdg.graphml,177,0.0,177,321,1.8135593220338984,35,2,186,2323,63,1060,28,53,63,0,35
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/compile.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\compile.yml\PDG_FILE_LEVEL\pdg.graphml,4,0.0,4,3,0.75,1,0,1,2,0,0,1,0,1,0,3
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/clone.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\clone.yml\PDG_FILE_LEVEL\pdg.graphml,59,0.0,59,75,1.271186440677966,17,0,35,179,6,10,5,5,19,0,22
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/gravity.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\gravity.yml\PDG_FILE_LEVEL\pdg.graphml,28,0.0,28,35,1.25,8,0,11,30,1,0,2,1,9,0,12
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/mutable_setup.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\mutable_setup.yml\PDG_FILE_LEVEL\pdg.graphml,54,0.0,54,73,1.3518518518518519,13,1,31,99,7,5,4,6,18,0,17
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/layout.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\layout.yml\PDG_FILE_LEVEL\pdg.graphml,46,0.0,46,54,1.173913043478261,9,0,7,15,2,0,2,2,9,0,21
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/static_setup.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\static_setup.yml\PDG_FILE_LEVEL\pdg.graphml,148,0.0,148,235,1.587837837837838,37,1,117,899,32,54,13,31,47,0,19
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/user.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\user.yml\PDG_FILE_LEVEL\pdg.graphml,63,0.0,63,90,1.4285714285714286,8,0,34,88,3,0,3,3,26,0,17
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/dependencies.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\dependencies.yml\PDG_FILE_LEVEL\pdg.graphml,53,0.0,53,79,1.490566037735849,15,0,42,180,7,28,6,6,16,0,16
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/user-facts.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\user-facts.yml\PDG_FILE_LEVEL\pdg.graphml,33,0.0,33,41,1.2424242424242424,5,1,11,25,5,22,2,3,14,0,11
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/systemd-reports.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\systemd-reports.yml\PDG_FILE_LEVEL\pdg.graphml,17,0.0,17,19,1.1176470588235294,11,0,13,15,1,0,2,1,2,0,14
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/systemd-galaxy.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\systemd-galaxy.yml\PDG_FILE_LEVEL\pdg.graphml,32,0.0,32,41,1.28125,11,1,17,45,3,4,3,2,10,0,15
galaxyproject/ansible-galaxy,07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c,tasks/_inc_client_build_steps.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\07b7bbe8f90e7e6c1c85c8204ac44c21a6723f4c\tasks\_inc_client_build_steps.yml\PDG_FILE_LEVEL\pdg.graphml,36,0.0,36,47,1.3055555555555556,8,0,22,105,8,33,6,7,11,0,16
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/database.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\database.yml\PDG_FILE_LEVEL\pdg.graphml,37,0.0,37,69,1.864864864864865,7,0,33,73,8,15,4,6,14,0,11
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/_inc_node_version.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\_inc_node_version.yml\PDG_FILE_LEVEL\pdg.graphml,65,0.0,65,89,1.3692307692307693,14,3,44,201,23,100,9,20,23,0,18
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/download.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\download.yml\PDG_FILE_LEVEL\pdg.graphml,55,0.0,55,79,1.4363636363636363,20,0,47,181,10,14,7,9,14,0,21
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/main.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,823,0.0,823,1901,2.309842041312272,177,5,1222,39884,588,10490,97,567,269,0,76
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/paths.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\paths.yml\PDG_FILE_LEVEL\pdg.graphml,49,0.0,49,64,1.3061224489795917,16,0,30,76,5,0,3,5,14,0,14
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/existing.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\existing.yml\PDG_FILE_LEVEL\pdg.graphml,43,0.0,43,56,1.302325581395349,13,1,28,106,5,6,5,4,12,0,17
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/cleanup.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\cleanup.yml\PDG_FILE_LEVEL\pdg.graphml,44,0.0,44,62,1.4090909090909092,12,0,25,53,1,0,2,1,15,0,19
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/virtualenv.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\virtualenv.yml\PDG_FILE_LEVEL\pdg.graphml,23,0.0,23,25,1.0869565217391304,8,0,11,25,1,0,2,1,6,0,11
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/_inc_galaxy_version.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\_inc_galaxy_version.yml\PDG_FILE_LEVEL\pdg.graphml,8,0.0,8,7,0.875,1,1,1,2,1,3,1,0,4,0,3
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/_inc_client_build_make.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\_inc_client_build_make.yml\PDG_FILE_LEVEL\pdg.graphml,24,0.0,24,24,1.0,6,0,8,31,3,12,3,2,8,0,11
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/errordocs.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\errordocs.yml\PDG_FILE_LEVEL\pdg.graphml,46,0.0,46,63,1.3695652173913044,18,0,30,95,6,1,4,6,9,0,17
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/client.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\client.yml\PDG_FILE_LEVEL\pdg.graphml,177,0.0,177,321,1.8135593220338984,35,2,186,2323,63,1060,28,53,63,0,35
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/compile.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\compile.yml\PDG_FILE_LEVEL\pdg.graphml,4,0.0,4,3,0.75,1,0,1,2,0,0,1,0,1,0,3
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/clone.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\clone.yml\PDG_FILE_LEVEL\pdg.graphml,59,0.0,59,75,1.271186440677966,17,0,35,179,6,10,5,5,19,0,22
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/gravity.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\gravity.yml\PDG_FILE_LEVEL\pdg.graphml,28,0.0,28,35,1.25,8,0,11,30,1,0,2,1,9,0,12
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/mutable_setup.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\mutable_setup.yml\PDG_FILE_LEVEL\pdg.graphml,54,0.0,54,73,1.3518518518518519,13,1,31,99,7,5,4,6,18,0,17
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/layout.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\layout.yml\PDG_FILE_LEVEL\pdg.graphml,46,0.0,46,54,1.173913043478261,9,0,7,15,2,0,2,2,9,0,21
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/static_setup.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\static_setup.yml\PDG_FILE_LEVEL\pdg.graphml,160,0.0,160,254,1.5875,39,1,127,1064,34,65,14,33,51,0,19
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/user.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\user.yml\PDG_FILE_LEVEL\pdg.graphml,63,0.0,63,90,1.4285714285714286,8,0,34,88,3,0,3,3,26,0,17
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/dependencies.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\dependencies.yml\PDG_FILE_LEVEL\pdg.graphml,53,0.0,53,79,1.490566037735849,15,0,42,180,7,28,6,6,16,0,16
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/user-facts.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\user-facts.yml\PDG_FILE_LEVEL\pdg.graphml,33,0.0,33,41,1.2424242424242424,5,1,11,25,5,22,2,3,14,0,11
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/systemd-reports.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\systemd-reports.yml\PDG_FILE_LEVEL\pdg.graphml,17,0.0,17,19,1.1176470588235294,11,0,13,15,1,0,2,1,2,0,14
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/systemd-galaxy.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\systemd-galaxy.yml\PDG_FILE_LEVEL\pdg.graphml,32,0.0,32,41,1.28125,11,1,17,45,3,4,3,2,10,0,15
galaxyproject/ansible-galaxy,c96682c6fbf1a18f57b5d3048fe618c11757b33d,tasks/_inc_client_build_steps.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\c96682c6fbf1a18f57b5d3048fe618c11757b33d\tasks\_inc_client_build_steps.yml\PDG_FILE_LEVEL\pdg.graphml,36,0.0,36,47,1.3055555555555556,8,0,22,105,8,33,6,7,11,0,16
galaxyproject/ansible-galaxy,b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf,tasks/database.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf\tasks\database.yml\PDG_FILE_LEVEL\pdg.graphml,37,0.0,37,69,1.864864864864865,7,0,33,73,8,15,4,6,14,0,11
galaxyproject/ansible-galaxy,b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf,tasks/_inc_node_version.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf\tasks\_inc_node_version.yml\PDG_FILE_LEVEL\pdg.graphml,65,0.0,65,89,1.3692307692307693,14,3,44,201,23,100,9,20,23,0,18
galaxyproject/ansible-galaxy,b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf,tasks/download.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf\tasks\download.yml\PDG_FILE_LEVEL\pdg.graphml,55,0.0,55,79,1.4363636363636363,20,0,47,181,10,14,7,9,14,0,21
galaxyproject/ansible-galaxy,b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf,tasks/main.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf\tasks\main.yml\PDG_FILE_LEVEL\pdg.graphml,823,0.0,823,1901,2.309842041312272,177,5,1222,39884,588,10490,97,567,269,0,76
galaxyproject/ansible-galaxy,b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf,tasks/paths.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf\tasks\paths.yml\PDG_FILE_LEVEL\pdg.graphml,49,0.0,49,64,1.3061224489795917,16,0,30,76,5,0,3,5,14,0,14
galaxyproject/ansible-galaxy,b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf,tasks/existing.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf\tasks\existing.yml\PDG_FILE_LEVEL\pdg.graphml,43,0.0,43,56,1.302325581395349,13,1,28,106,5,6,5,4,12,0,17
galaxyproject/ansible-galaxy,b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf,tasks/cleanup.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf\tasks\cleanup.yml\PDG_FILE_LEVEL\pdg.graphml,44,0.0,44,62,1.4090909090909092,12,0,25,53,1,0,2,1,15,0,19
galaxyproject/ansible-galaxy,b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf,tasks/virtualenv.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf\tasks\virtualenv.yml\PDG_FILE_LEVEL\pdg.graphml,23,0.0,23,25,1.0869565217391304,8,0,11,25,1,0,2,1,6,0,11
galaxyproject/ansible-galaxy,b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf,tasks/_inc_galaxy_version.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf\tasks\_inc_galaxy_version.yml\PDG_FILE_LEVEL\pdg.graphml,8,0.0,8,7,0.875,1,1,1,2,1,3,1,0,4,0,3
galaxyproject/ansible-galaxy,b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf,tasks/_inc_client_build_make.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf\tasks\_inc_client_build_make.yml\PDG_FILE_LEVEL\pdg.graphml,24,0.0,24,24,1.0,6,0,8,31,3,12,3,2,8,0,11
galaxyproject/ansible-galaxy,b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf,tasks/errordocs.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf\tasks\errordocs.yml\PDG_FILE_LEVEL\pdg.graphml,46,0.0,46,63,1.3695652173913044,18,0,30,95,6,1,4,6,9,0,17
galaxyproject/ansible-galaxy,b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf,tasks/client.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf\tasks\client.yml\PDG_FILE_LEVEL\pdg.graphml,177,0.0,177,321,1.8135593220338984,35,2,186,2323,63,1060,28,53,63,0,35
galaxyproject/ansible-galaxy,b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf,tasks/compile.yml,output\second_pdg_extraction\pdg_file_level\galaxyproject\ansible-galaxy\b12ea40f5e64e7af1f4b5cf0aad18343afc4b6cf\tasks\compile.yml\PDG_FILE_LEVEL\pdg.graphml,4,0.0,4,3,0.75,1,0,1,2,0,0,1,0,1,0,3
